Product Type,Product Weight (kg),Purpose,Vehicle Type,Vehicle Category,maxWeightCapacity
Vegetables,500,crops,Tricycle,L1,559
Pigs,954,livestock,Mini Livestock Truck,N1,1606
Cows,921,livestock,Mini Livestock Truck,N1,1443
Frozen Fish,9855,perishable goods,Refrigerated Truck,N2,11539
Fruits,458,crops,Multicab,N1,1118
Chickens,1010,livestock,Mini Livestock Truck,N1,2091
Eggs,8625,perishable goods,Refrigerated Truck,N2,11505
Leafy Greens,2155,perishable goods,Refrigerated Van,N1,2736
Frozen Fish,3948,perishable goods,Refrigerated Truck,N2,4055
Leafy Greens,1114,perishable goods,Refrigerated Van,N1,2717
Goats,1177,livestock,Mini Livestock Truck,N1,2140
Frozen Fish,3509,perishable goods,Refrigerated Truck,N2,10174
Leafy Greens,9272,perishable goods,Refrigerated Truck,N2,11606
Chickens,261,livestock,Mini Livestock Truck,N1,1211
Eggs,1423,perishable goods,Refrigerated Truck,N2,6109
Meat,1825,perishable goods,Refrigerated Truck,N2,11238
Rice,1450,crops,Multicab,N1,2309
Corn,740,crops,Multicab,N1,2644
Corn,883,crops,Multicab,N1,2063
Fruits,204,crops,Tricycle,L1,930
Vegetables,2566,crops,Multicab,N1,2583
Fruits,1225,crops,Multicab,N1,1928
Cows,5748,livestock,Livestock Truck,N2,6609
Chickens,11760,livestock,Heavy Livestock Trailer,N3,16277
Cows,142,livestock,Mini Livestock Truck,N1,1341
Pigs,1393,livestock,Mini Livestock Truck,N1,1444
Goats,4234,livestock,Heavy Livestock Trailer,N3,14945
Rice,240,crops,Tricycle,L1,568
Vegetables,138,crops,Tricycle,L1,146
Vegetables,432,crops,Multicab,N1,1309
Chickens,2320,livestock,Heavy Livestock Trailer,N3,13439
Cows,2220,livestock,Heavy Livestock Trailer,N3,16620
Leafy Greens,1090,perishable goods,Refrigerated Van,N1,3014
Eggs,1389,perishable goods,Refrigerated Van,N1,2394
Leafy Greens,952,perishable goods,Refrigerated Van,N1,1037
Rice,1152,crops,Multicab,N1,1742
Cows,1398,livestock,Mini Livestock Truck,N1,2233
Rice,317,crops,Tricycle,L1,646
Frozen Fish,1371,perishable goods,Refrigerated Truck,N2,5710
Leafy Greens,7264,perishable goods,Refrigerated Truck,N2,9948
Pigs,2708,livestock,Livestock Truck,N2,5296
Pigs,2213,livestock,Mini Livestock Truck,N1,2844
Leafy Greens,1336,perishable goods,Refrigerated Truck,N2,5095
Eggs,1465,perishable goods,Refrigerated Van,N1,3160
Vegetables,988,crops,Multicab,N1,1016
Vegetables,537,crops,Multicab,N1,1435
Vegetables,273,crops,Tricycle,L1,451
Leafy Greens,142,perishable goods,Refrigerated Truck,N2,8252
Vegetables,153,crops,Tricycle,L1,442
Meat,3201,perishable goods,Refrigerated Truck,N2,7860
Goats,713,livestock,Livestock Truck,N2,3950
Leafy Greens,2132,perishable goods,Refrigerated Truck,N2,9475
Rice,1987,crops,Multicab,N1,3184
Corn,135,crops,Tricycle,L1,164
Cows,698,livestock,Mini Livestock Truck,N1,3410
Leafy Greens,3109,perishable goods,Refrigerated Truck,N2,5333
Leafy Greens,1299,perishable goods,Refrigerated Van,N1,2035
Corn,1176,crops,Multicab,N1,2130
Leafy Greens,4286,perishable goods,Refrigerated Truck,N2,5957
Eggs,1841,perishable goods,Refrigerated Truck,N2,10607
Chickens,809,livestock,Mini Livestock Truck,N1,2881
Frozen Fish,1308,perishable goods,Refrigerated Van,N1,2031
Chickens,1008,livestock,Mini Livestock Truck,N1,2965
Fruits,251,crops,Tricycle,L1,365
Corn,3976,crops,Elf Truck,N2,4904
Frozen Fish,1460,perishable goods,Refrigerated Van,N1,2773
Chickens,9144,livestock,Heavy Livestock Trailer,N3,13201
Leafy Greens,7405,perishable goods,Refrigerated Truck,N2,7494
Fruits,143,crops,Tricycle,L1,596
Vegetables,257,crops,Tricycle,L1,722
Cows,5610,livestock,Heavy Livestock Trailer,N3,15950
Cows,1811,livestock,Livestock Truck,N2,5804
Corn,1620,crops,Multicab,N1,2430
Chickens,1406,livestock,Mini Livestock Truck,N1,2255
Vegetables,450,crops,Multicab,N1,1416
Cows,1049,livestock,Mini Livestock Truck,N1,3147
Chickens,1283,livestock,Mini Livestock Truck,N1,2535
Frozen Fish,8532,perishable goods,Refrigerated Truck,N2,8632
Chickens,686,livestock,Mini Livestock Truck,N1,1338
Pigs,2378,livestock,Mini Livestock Truck,N1,3448
Corn,2369,crops,Multicab,N1,3422
Goats,5968,livestock,Heavy Livestock Trailer,N3,12333
Rice,126,crops,Tricycle,L1,279
Chickens,1495,livestock,Mini Livestock Truck,N1,1874
Chickens,5706,livestock,Heavy Livestock Trailer,N3,12066
Chickens,1661,livestock,Mini Livestock Truck,N1,1680
Eggs,1695,perishable goods,Refrigerated Van,N1,2394
Eggs,1960,perishable goods,Refrigerated Truck,N2,5679
Vegetables,620,crops,Tricycle,L1,831
Corn,3058,crops,10-Wheeler Truck,N3,16017
Goats,407,livestock,Mini Livestock Truck,N1,2736
Pigs,882,livestock,Mini Livestock Truck,N1,1852
Meat,6556,perishable goods,Refrigerated Truck,N2,10428
Chickens,645,livestock,Mini Livestock Truck,N1,2308
Corn,3314,crops,Multicab,N1,3460
Frozen Fish,3321,perishable goods,Refrigerated Truck,N2,5928
Frozen Fish,2649,perishable goods,Refrigerated Truck,N2,10668
Corn,244,crops,Tricycle,L1,339
Eggs,4320,perishable goods,Refrigerated Truck,N2,6324
Leafy Greens,3465,perishable goods,Refrigerated Truck,N2,5164
Vegetables,259,crops,Tricycle,L1,262
Chickens,1633,livestock,Mini Livestock Truck,N1,2854
Pigs,9965,livestock,Heavy Livestock Trailer,N3,14798
Vegetables,2318,crops,Elf Truck,N2,6588
Rice,341,crops,Tricycle,L1,868
Fruits,283,crops,Tricycle,L1,948
Meat,8201,perishable goods,Refrigerated Truck,N2,9616
Corn,120,crops,Tricycle,L1,196
Eggs,2197,perishable goods,Refrigerated Van,N1,3095
Cows,1947,livestock,Mini Livestock Truck,N1,1987
Rice,105,crops,Tricycle,L1,105
Vegetables,1179,crops,Multicab,N1,2659
Fruits,199,crops,Tricycle,L1,329
Meat,1408,perishable goods,Refrigerated Van,N1,2341
Fruits,6972,crops,Elf Truck,N2,8151
Eggs,3128,perishable goods,Refrigerated Truck,N2,10284
Vegetables,954,crops,Multicab,N1,3397
Eggs,426,perishable goods,Refrigerated Van,N1,1128
Chickens,875,livestock,Mini Livestock Truck,N1,1893
Meat,2080,perishable goods,Refrigerated Van,N1,2720
Corn,299,crops,Multicab,N1,2441
Goats,1316,livestock,Livestock Truck,N2,9221
Corn,4303,crops,Elf Truck,N2,6330
Pigs,629,livestock,Mini Livestock Truck,N1,1733
Pigs,437,livestock,Mini Livestock Truck,N1,1113
Corn,2241,crops,Elf Truck,N2,8683
Chickens,2234,livestock,Mini Livestock Truck,N1,2304
Eggs,1417,perishable goods,Refrigerated Van,N1,2822
Corn,1102,crops,Multicab,N1,2281
Cows,729,livestock,Mini Livestock Truck,N1,1383
Frozen Fish,682,perishable goods,Refrigerated Van,N1,1631
Vegetables,4402,crops,Elf Truck,N2,6124
Rice,303,crops,Tricycle,L1,312
Fruits,138,crops,Tricycle,L1,867
Rice,3230,crops,Multicab,N1,3367
Pigs,1370,livestock,Heavy Livestock Trailer,N3,12445
Rice,870,crops,Multicab,N1,2121
Goats,10683,livestock,Heavy Livestock Trailer,N3,17387
Cows,9170,livestock,Heavy Livestock Trailer,N3,19167
Rice,156,crops,Elf Truck,N2,5743
Fruits,4789,crops,Elf Truck,N2,6040
Frozen Fish,1059,perishable goods,Refrigerated Van,N1,1497
Leafy Greens,2916,perishable goods,Refrigerated Truck,N2,3907
Corn,7218,crops,Elf Truck,N2,10924
Corn,1889,crops,Multicab,N1,2923
Chickens,644,livestock,Mini Livestock Truck,N1,1021
Cows,1322,livestock,Livestock Truck,N2,9296
Leafy Greens,1985,perishable goods,Refrigerated Truck,N2,9435
Leafy Greens,220,perishable goods,Refrigerated Van,N1,2901
Meat,1936,perishable goods,Refrigerated Van,N1,3311
Corn,285,crops,Multicab,N1,1038
Chickens,1227,livestock,Mini Livestock Truck,N1,2390
Frozen Fish,4273,perishable goods,Refrigerated Truck,N2,4953
Vegetables,223,crops,Multicab,N1,2830
Fruits,2468,crops,Multicab,N1,2892
Leafy Greens,5788,perishable goods,Refrigerated Truck,N2,11902
Corn,218,crops,Tricycle,L1,764
Pigs,9371,livestock,Heavy Livestock Trailer,N3,19134
Pigs,1786,livestock,Mini Livestock Truck,N1,2740
Rice,2804,crops,Multicab,N1,3116
Chickens,10435,livestock,Heavy Livestock Trailer,N3,13298
Goats,744,livestock,Livestock Truck,N2,5383
Cows,2723,livestock,Heavy Livestock Trailer,N3,14961
Corn,723,crops,Multicab,N1,1109
Chickens,2647,livestock,Heavy Livestock Trailer,N3,17412
Fruits,3611,crops,Elf Truck,N2,7070
Eggs,7148,perishable goods,Refrigerated Truck,N2,9303
Fruits,141,crops,Multicab,N1,1854
Corn,2679,crops,10-Wheeler Truck,N3,18606
Frozen Fish,634,perishable goods,Refrigerated Van,N1,3394
Frozen Fish,398,perishable goods,Refrigerated Van,N1,2853
Leafy Greens,5498,perishable goods,Refrigerated Truck,N2,6206
Corn,2128,crops,Multicab,N1,3345
Meat,841,perishable goods,Refrigerated Van,N1,1238
Leafy Greens,7235,perishable goods,Refrigerated Truck,N2,10809
Eggs,1809,perishable goods,Refrigerated Van,N1,3370
Cows,8971,livestock,Heavy Livestock Trailer,N3,19716
Chickens,2450,livestock,Heavy Livestock Trailer,N3,12187
Frozen Fish,354,perishable goods,Refrigerated Van,N1,2215
Cows,9834,livestock,Livestock Truck,N2,11109
Vegetables,121,crops,Tricycle,L1,163
Chickens,3959,livestock,Heavy Livestock Trailer,N3,12388
Vegetables,1172,crops,Elf Truck,N2,4193
Chickens,1412,livestock,Mini Livestock Truck,N1,2669
Chickens,1334,livestock,Mini Livestock Truck,N1,2942
Rice,152,crops,Tricycle,L1,281
Meat,134,perishable goods,Refrigerated Van,N1,1344
Corn,175,crops,Tricycle,L1,527
Leafy Greens,214,perishable goods,Refrigerated Truck,N2,9972
Pigs,3104,livestock,Heavy Livestock Trailer,N3,16850
Goats,8128,livestock,Heavy Livestock Trailer,N3,14708
Fruits,947,crops,Multicab,N1,1955
Goats,3105,livestock,Livestock Truck,N2,6484
Cows,5148,livestock,Livestock Truck,N2,6535
Meat,170,perishable goods,Refrigerated Truck,N2,3596
Pigs,3731,livestock,Livestock Truck,N2,5655
Fruits,6372,crops,Elf Truck,N2,7047
Meat,4765,perishable goods,Refrigerated Truck,N2,5996
Leafy Greens,686,perishable goods,Refrigerated Van,N1,1851
Vegetables,122,crops,Multicab,N1,2090
Pigs,1854,livestock,Mini Livestock Truck,N1,2646
Fruits,11618,crops,10-Wheeler Truck,N3,18149
Goats,1574,livestock,Mini Livestock Truck,N1,1862
Cows,7368,livestock,Heavy Livestock Trailer,N3,19066
Vegetables,3269,crops,Elf Truck,N2,4322
Meat,250,perishable goods,Refrigerated Van,N1,1278
Pigs,6112,livestock,Livestock Truck,N2,8096
Corn,300,crops,Tricycle,L1,321
Chickens,1378,livestock,Mini Livestock Truck,N1,3151
Leafy Greens,2183,perishable goods,Refrigerated Van,N1,2234
Goats,1068,livestock,Mini Livestock Truck,N1,2002
Pigs,2488,livestock,Livestock Truck,N2,10781
Pigs,3949,livestock,Heavy Livestock Trailer,N3,18653
Pigs,11639,livestock,Heavy Livestock Trailer,N3,18593
Goats,4931,livestock,Livestock Truck,N2,7758
Vegetables,492,crops,Elf Truck,N2,4350
Vegetables,4072,crops,Elf Truck,N2,4453
Chickens,1428,livestock,Mini Livestock Truck,N1,1818
Goats,1105,livestock,Mini Livestock Truck,N1,2952
Goats,14885,livestock,Heavy Livestock Trailer,N3,19025
Fruits,1355,crops,Multicab,N1,2098
Chickens,531,livestock,Mini Livestock Truck,N1,3160
Rice,505,crops,Tricycle,L1,626
Fruits,155,crops,Tricycle,L1,397
Meat,228,perishable goods,Refrigerated Van,N1,1027
Leafy Greens,9313,perishable goods,Refrigerated Truck,N2,10306
Fruits,934,crops,Multicab,N1,3061
Vegetables,539,crops,Tricycle,L1,893
Corn,2203,crops,Multicab,N1,3314
Corn,1284,crops,Multicab,N1,2650
Corn,765,crops,Multicab,N1,1306
Frozen Fish,6042,perishable goods,Refrigerated Truck,N2,8902
Corn,424,crops,Tricycle,L1,909
Chickens,13059,livestock,Heavy Livestock Trailer,N3,17704
Fruits,4758,crops,Elf Truck,N2,10342
Frozen Fish,2928,perishable goods,Refrigerated Truck,N2,4037
Rice,8135,crops,10-Wheeler Truck,N3,18620
Meat,134,perishable goods,Refrigerated Van,N1,1179
Rice,3535,crops,Elf Truck,N2,5116
Rice,294,crops,Tricycle,L1,517
Rice,1501,crops,Elf Truck,N2,3550
Pigs,10933,livestock,Heavy Livestock Trailer,N3,19238
Rice,11338,crops,10-Wheeler Truck,N3,18039
Goats,4447,livestock,Livestock Truck,N2,4521
Rice,666,crops,Tricycle,L1,853
Goats,3032,livestock,Heavy Livestock Trailer,N3,15667
Cows,2528,livestock,Mini Livestock Truck,N1,2826
Corn,187,crops,Tricycle,L1,629
Pigs,1672,livestock,Mini Livestock Truck,N1,2184
Goats,607,livestock,Mini Livestock Truck,N1,1120
Fruits,1652,crops,Elf Truck,N2,5630
Vegetables,254,crops,Tricycle,L1,911
Cows,4023,livestock,Livestock Truck,N2,5329
Leafy Greens,424,perishable goods,Refrigerated Van,N1,1868
Leafy Greens,263,perishable goods,Refrigerated Van,N1,1707
Meat,343,perishable goods,Refrigerated Van,N1,1750
Cows,4239,livestock,Livestock Truck,N2,6725
Vegetables,10093,crops,Elf Truck,N2,10602
Cows,4613,livestock,Heavy Livestock Trailer,N3,18647
Fruits,809,crops,Multicab,N1,1171
Cows,4489,livestock,Livestock Truck,N2,6777
Chickens,2487,livestock,Heavy Livestock Trailer,N3,17055
Chickens,8685,livestock,Heavy Livestock Trailer,N3,12949
Leafy Greens,2247,perishable goods,Refrigerated Truck,N2,6660
Eggs,3318,perishable goods,Refrigerated Truck,N2,8332
Corn,517,crops,Tricycle,L1,553
Eggs,5095,perishable goods,Refrigerated Truck,N2,7409
Meat,6573,perishable goods,Refrigerated Truck,N2,6781
Goats,5927,livestock,Livestock Truck,N2,10435
Frozen Fish,2467,perishable goods,Refrigerated Truck,N2,8368
Fruits,1253,crops,Multicab,N1,2867
Eggs,3343,perishable goods,Refrigerated Truck,N2,9103
Corn,651,crops,Tricycle,L1,939
Cows,1218,livestock,Mini Livestock Truck,N1,2676
Rice,234,crops,Tricycle,L1,254
Eggs,1295,perishable goods,Refrigerated Van,N1,2736
Vegetables,350,crops,Tricycle,L1,365
Cows,9168,livestock,Heavy Livestock Trailer,N3,17114
Leafy Greens,3011,perishable goods,Refrigerated Truck,N2,10904
Pigs,16729,livestock,Heavy Livestock Trailer,N3,16768
Frozen Fish,573,perishable goods,Refrigerated Van,N1,1490
Corn,8332,crops,10-Wheeler Truck,N3,13008
Goats,13828,livestock,Heavy Livestock Trailer,N3,13967
Cows,4129,livestock,Livestock Truck,N2,7644
Pigs,1552,livestock,Livestock Truck,N2,4234
Goats,2086,livestock,Mini Livestock Truck,N1,3333
Cows,1665,livestock,Mini Livestock Truck,N1,2394
Meat,1790,perishable goods,Refrigerated Van,N1,3436
Eggs,10550,perishable goods,Refrigerated Truck,N2,10584
Vegetables,421,crops,Tricycle,L1,495
Corn,1617,crops,Multicab,N1,1861
Frozen Fish,1315,perishable goods,Refrigerated Van,N1,2330
Meat,8152,perishable goods,Refrigerated Truck,N2,9759
Cows,1502,livestock,Mini Livestock Truck,N1,2582
Frozen Fish,3459,perishable goods,Refrigerated Truck,N2,4337
Rice,5275,crops,Elf Truck,N2,8448
Leafy Greens,2441,perishable goods,Refrigerated Truck,N2,9844
Fruits,111,crops,Tricycle,L1,256
Fruits,1453,crops,Multicab,N1,1769
Chickens,815,livestock,Mini Livestock Truck,N1,1298
Rice,245,crops,Tricycle,L1,527
Meat,1132,perishable goods,Refrigerated Truck,N2,10677
Meat,527,perishable goods,Refrigerated Van,N1,1161
Chickens,709,livestock,Mini Livestock Truck,N1,1678
Fruits,2130,crops,Elf Truck,N2,9065
Leafy Greens,953,perishable goods,Refrigerated Truck,N2,6343
Corn,422,crops,Tricycle,L1,435
Fruits,2746,crops,Multicab,N1,3290
Vegetables,1015,crops,Elf Truck,N2,3979
Chickens,1094,livestock,Mini Livestock Truck,N1,2187
Pigs,320,livestock,Mini Livestock Truck,N1,1826
Goats,1174,livestock,Livestock Truck,N2,4617
Fruits,306,crops,Tricycle,L1,484
Goats,5305,livestock,Livestock Truck,N2,7070
Leafy Greens,1108,perishable goods,Refrigerated Van,N1,1530
Leafy Greens,526,perishable goods,Refrigerated Van,N1,2169
Chickens,559,livestock,Mini Livestock Truck,N1,1914
Meat,1483,perishable goods,Refrigerated Truck,N2,5242
Cows,11091,livestock,Heavy Livestock Trailer,N3,14254
Eggs,1699,perishable goods,Refrigerated Truck,N2,3612
Cows,188,livestock,Mini Livestock Truck,N1,1992
Pigs,1434,livestock,Heavy Livestock Trailer,N3,19623
Corn,876,crops,Multicab,N1,1644
Meat,1172,perishable goods,Refrigerated Van,N1,3274
Corn,378,crops,Multicab,N1,2485
Cows,645,livestock,Mini Livestock Truck,N1,1964
Leafy Greens,399,perishable goods,Refrigerated Truck,N2,10911
Eggs,1190,perishable goods,Refrigerated Truck,N2,3585
Chickens,1013,livestock,Mini Livestock Truck,N1,1584
Cows,3865,livestock,Heavy Livestock Trailer,N3,13091
Frozen Fish,8000,perishable goods,Refrigerated Truck,N2,10572
Cows,392,livestock,Mini Livestock Truck,N1,1132
Chickens,8738,livestock,Heavy Livestock Trailer,N3,15716
Cows,306,livestock,Livestock Truck,N2,3856
Pigs,5275,livestock,Heavy Livestock Trailer,N3,14741
Goats,5445,livestock,Livestock Truck,N2,11960
Meat,1897,perishable goods,Refrigerated Truck,N2,4020
Meat,1121,perishable goods,Refrigerated Truck,N2,4236
Chickens,11508,livestock,Heavy Livestock Trailer,N3,16839
Eggs,2750,perishable goods,Refrigerated Truck,N2,3848
Frozen Fish,2399,perishable goods,Refrigerated Truck,N2,6988
Meat,302,perishable goods,Refrigerated Truck,N2,9677
Fruits,343,crops,Tricycle,L1,602
Frozen Fish,888,perishable goods,Refrigerated Van,N1,1509
Pigs,17254,livestock,Heavy Livestock Trailer,N3,18465
Frozen Fish,3696,perishable goods,Refrigerated Truck,N2,5152
Eggs,118,perishable goods,Refrigerated Van,N1,1865
Vegetables,1748,crops,Multicab,N1,2024
Vegetables,14708,crops,10-Wheeler Truck,N3,19617
Cows,1008,livestock,Mini Livestock Truck,N1,1916
Leafy Greens,9590,perishable goods,Refrigerated Truck,N2,11884
Frozen Fish,3124,perishable goods,Refrigerated Truck,N2,7919
Chickens,666,livestock,Mini Livestock Truck,N1,2503
Leafy Greens,2276,perishable goods,Refrigerated Van,N1,2690
Chickens,1938,livestock,Mini Livestock Truck,N1,2674
Corn,1523,crops,10-Wheeler Truck,N3,12545
Pigs,4053,livestock,Livestock Truck,N2,6702
Chickens,2425,livestock,Mini Livestock Truck,N1,2641
Meat,720,perishable goods,Refrigerated Van,N1,1119
Eggs,4293,perishable goods,Refrigerated Truck,N2,5598
Goats,10431,livestock,Heavy Livestock Trailer,N3,17649
Fruits,2456,crops,Elf Truck,N2,4644
Leafy Greens,9404,perishable goods,Refrigerated Truck,N2,10947
Goats,670,livestock,Livestock Truck,N2,9242
Vegetables,133,crops,Tricycle,L1,417
Leafy Greens,1923,perishable goods,Refrigerated Van,N1,2638
Chickens,660,livestock,Mini Livestock Truck,N1,1795
Leafy Greens,1911,perishable goods,Refrigerated Van,N1,2380
Meat,1270,perishable goods,Refrigerated Van,N1,2823
Vegetables,980,crops,Multicab,N1,1174
Vegetables,1413,crops,Multicab,N1,1757
Pigs,4113,livestock,Heavy Livestock Trailer,N3,13527
Vegetables,591,crops,Tricycle,L1,805
Vegetables,699,crops,Multicab,N1,1023
Fruits,547,crops,Elf Truck,N2,9282
Vegetables,813,crops,Elf Truck,N2,4055
Rice,239,crops,Tricycle,L1,422
Chickens,3049,livestock,Heavy Livestock Trailer,N3,15566
Leafy Greens,6376,perishable goods,Refrigerated Truck,N2,7095
Frozen Fish,1705,perishable goods,Refrigerated Truck,N2,6875
Rice,12019,crops,10-Wheeler Truck,N3,18700
Chickens,1803,livestock,Heavy Livestock Trailer,N3,19732
Leafy Greens,1092,perishable goods,Refrigerated Van,N1,2523
Meat,506,perishable goods,Refrigerated Van,N1,1200
Rice,2485,crops,Elf Truck,N2,4254
Frozen Fish,2093,perishable goods,Refrigerated Van,N1,2745
Leafy Greens,1463,perishable goods,Refrigerated Van,N1,2428
Goats,1336,livestock,Mini Livestock Truck,N1,2752
Corn,1020,crops,Multicab,N1,1626
Eggs,4662,perishable goods,Refrigerated Truck,N2,5363
Eggs,3414,perishable goods,Refrigerated Truck,N2,5857
Eggs,2972,perishable goods,Refrigerated Van,N1,3080
Meat,1727,perishable goods,Refrigerated Van,N1,2863
Vegetables,1554,crops,Multicab,N1,2217
Goats,1520,livestock,Mini Livestock Truck,N1,2588
Pigs,4846,livestock,Livestock Truck,N2,4912
Meat,5015,perishable goods,Refrigerated Truck,N2,8836
Corn,530,crops,Multicab,N1,1576
Chickens,1243,livestock,Mini Livestock Truck,N1,1853
Goats,241,livestock,Mini Livestock Truck,N1,3311
Frozen Fish,6770,perishable goods,Refrigerated Truck,N2,7763
Rice,4043,crops,Elf Truck,N2,7143
Chickens,12462,livestock,Heavy Livestock Trailer,N3,18589
Leafy Greens,8356,perishable goods,Refrigerated Truck,N2,10496
Pigs,472,livestock,Mini Livestock Truck,N1,1585
Leafy Greens,8854,perishable goods,Refrigerated Truck,N2,10480
Corn,7161,crops,Elf Truck,N2,9515
Leafy Greens,633,perishable goods,Refrigerated Truck,N2,6493
Goats,3958,livestock,Livestock Truck,N2,5597
Cows,15707,livestock,Heavy Livestock Trailer,N3,19381
Fruits,1306,crops,Multicab,N1,1512
Chickens,767,livestock,Mini Livestock Truck,N1,1301
Chickens,2112,livestock,Mini Livestock Truck,N1,2320
Fruits,5375,crops,Elf Truck,N2,8347
Eggs,1894,perishable goods,Refrigerated Van,N1,2071
Rice,1427,crops,Multicab,N1,2834
Eggs,4948,perishable goods,Refrigerated Truck,N2,6541
Vegetables,361,crops,Tricycle,L1,450
Meat,249,perishable goods,Refrigerated Truck,N2,3807
Chickens,927,livestock,Mini Livestock Truck,N1,1956
Frozen Fish,8808,perishable goods,Refrigerated Truck,N2,9033
Rice,577,crops,Multicab,N1,1998
Rice,964,crops,Elf Truck,N2,10717
Leafy Greens,4936,perishable goods,Refrigerated Truck,N2,5251
Vegetables,159,crops,Tricycle,L1,703
Corn,1733,crops,Multicab,N1,2407
Frozen Fish,9459,perishable goods,Refrigerated Truck,N2,11967
Leafy Greens,725,perishable goods,Refrigerated Truck,N2,5781
Cows,4427,livestock,Heavy Livestock Trailer,N3,16495
Meat,641,perishable goods,Refrigerated Van,N1,1998
Corn,680,crops,Multicab,N1,1512
Fruits,3149,crops,Multicab,N1,3484
Leafy Greens,349,perishable goods,Refrigerated Van,N1,1304
