Product Type,Product Weight (kg),Purpose,Vehicle Type,Vehicle Category,maxWeightCapacity
Rice,17433,livestock,Heavy Livestock Trailer,N3,14274
Meat,9626,livestock,Livestock Truck,N2,8655
Chickens,13552,crops,Container Truck,N3,18069
Pigs,11196,crops,Elf Truck,N2,6702
Eggs,7629,crops,Elf Truck,N2,7261
Meat,2356,crops,Delivery Van,N1,1967
Fruits,909,crops,Pickup Truck,N1,1441
Corn,1780,crops,Multicab,N1,1370
Corn,14253,crops,10-Wheeler Truck,N3,13676
Goats,11055,crops,Elf Truck,N2,5593
Fruits,16082,livestock,Heavy Livestock Trailer,N3,16028
Goats,15505,livestock,Heavy Livestock Trailer,N3,15597
Cows,2925,crops,Delivery Van,N1,1333
Meat,7789,perishable crops,Refrigerated Truck,N2,9615
Pigs,17690,crops,10-Wheeler Truck,N3,14094
Meat,17150,crops,Container Truck,N3,16798
Chickens,10887,livestock,Livestock Truck,N2,9433
Rice,2009,crops,Pickup Truck,N1,1840
Corn,316,crops,Motorcycle with Sidecar,L,469
Chickens,6714,crops,Elf Truck,N2,7552
Cows,5458,crops,Elf Truck,N2,4460
Corn,9561,perishable crops,Refrigerated Truck,N2,10519
Corn,5911,livestock,Livestock Truck,N2,8958
Eggs,4913,perishable crops,Refrigerated Truck,N2,11551
Fruits,10656,perishable crops,Refrigerated Truck,N2,11653
Frozen Fish,11920,livestock,Livestock Truck,N2,9118
Corn,13169,livestock,Heavy Livestock Trailer,N3,16047
Vegetables,13591,crops,Container Truck,N3,17707
Pigs,5089,livestock,Livestock Truck,N2,10386
Goats,14930,crops,Container Truck,N3,19110
Pigs,2292,crops,Delivery Van,N1,2264
Rice,15248,crops,Container Truck,N3,15854
Chickens,7480,crops,Elf Truck,N2,7876
Rice,7652,livestock,Livestock Truck,N2,5015
Leafy Greens,9620,crops,Elf Truck,N2,5434
Corn,13884,crops,Container Truck,N3,16550
Leafy Greens,4338,crops,Elf Truck,N2,4489
Leafy Greens,8140,perishable crops,Refrigerated Truck,N2,7512
Fruits,7244,livestock,Livestock Truck,N2,10973
Corn,8885,crops,Elf Truck,N2,7148
Chickens,15782,crops,10-Wheeler Truck,N3,14273
Vegetables,3537,perishable crops,Refrigerated Truck,N2,10484
Eggs,11549,crops,Elf Truck,N2,5203
Rice,16341,crops,Container Truck,N3,18254
Vegetables,10979,livestock,Livestock Truck,N2,6801
Pigs,5102,perishable crops,Refrigerated Truck,N2,11766
Eggs,496,crops,Tricycle,L,228
Fruits,17095,crops,10-Wheeler Truck,N3,14308
Eggs,14082,crops,10-Wheeler Truck,N3,14747
Frozen Fish,1470,crops,Delivery Van,N1,1817
Frozen Fish,3070,crops,Multicab,N1,1090
Leafy Greens,6342,perishable crops,Refrigerated Truck,N2,11915
Pigs,6831,livestock,Livestock Truck,N2,11208
Eggs,14922,crops,Container Truck,N3,17624
Meat,1356,perishable crops,Refrigerated Van,N1,2674
Chickens,2306,perishable crops,Refrigerated Van,N1,1813
Chickens,17715,livestock,Heavy Livestock Trailer,N3,17503
Rice,15614,crops,Container Truck,N3,15889
Pigs,14257,livestock,Heavy Livestock Trailer,N3,17944
Frozen Fish,8936,crops,Elf Truck,N2,5427
Chickens,8637,perishable crops,Refrigerated Truck,N2,8349
Meat,4068,crops,Elf Truck,N2,5467
Goats,6694,livestock,Livestock Truck,N2,5013
Goats,4794,perishable crops,Refrigerated Truck,N2,10820
Frozen Fish,7887,perishable crops,Refrigerated Truck,N2,8708
Pigs,11151,crops,Elf Truck,N2,5916
Meat,633,crops,Multicab,N1,995
Goats,13971,livestock,Heavy Livestock Trailer,N3,17462
Cows,10185,crops,Elf Truck,N2,5421
Goats,8810,perishable crops,Refrigerated Truck,N2,7121
Pigs,12777,crops,10-Wheeler Truck,N3,14995
Leafy Greens,3270,crops,Delivery Van,N1,2161
Vegetables,1743,crops,Pickup Truck,N1,1401
Leafy Greens,17706,livestock,Heavy Livestock Trailer,N3,15816
Chickens,3913,crops,Elf Truck,N2,7518
Meat,2420,crops,Open Truck,N1,2682
Meat,6492,crops,Elf Truck,N2,4676
Rice,15569,crops,10-Wheeler Truck,N3,13115
Fruits,11789,crops,Elf Truck,N2,5473
Corn,8581,crops,Elf Truck,N2,7188
Rice,16779,livestock,Heavy Livestock Trailer,N3,17744
Pigs,9410,livestock,Livestock Truck,N2,11352
Corn,17978,crops,10-Wheeler Truck,N3,14497
Corn,2124,crops,Multicab,N1,707
Pigs,6378,perishable crops,Refrigerated Truck,N2,6696
Goats,15086,crops,Container Truck,N3,19451
Leafy Greens,7992,perishable crops,Refrigerated Truck,N2,11367
Pigs,10214,perishable crops,Refrigerated Truck,N2,9271
Rice,1268,crops,Delivery Van,N1,1369
Goats,12500,crops,10-Wheeler Truck,N3,14073
Vegetables,14821,crops,10-Wheeler Truck,N3,14362
Rice,16749,crops,Container Truck,N3,18510
Meat,8831,livestock,Livestock Truck,N2,10740
Fruits,5366,livestock,Livestock Truck,N2,8087
Vegetables,12173,crops,10-Wheeler Truck,N3,13743
Corn,2777,crops,Multicab,N1,1024
Goats,2692,crops,Delivery Van,N1,1682
Chickens,8065,perishable crops,Refrigerated Truck,N2,10599
Rice,10088,perishable crops,Refrigerated Truck,N2,9339
Cows,12102,crops,10-Wheeler Truck,N3,14275
Chickens,12818,crops,Container Truck,N3,16783
Meat,17906,crops,10-Wheeler Truck,N3,13058
Leafy Greens,3318,crops,Pickup Truck,N1,1233
Fruits,11016,perishable crops,Refrigerated Truck,N2,7087
Meat,13816,crops,10-Wheeler Truck,N3,13695
Leafy Greens,6019,perishable crops,Refrigerated Truck,N2,6131
Pigs,11556,crops,Elf Truck,N2,5838
Meat,16606,crops,Container Truck,N3,18699
Vegetables,3348,livestock,Mini Livestock Truck,N1,1454
Eggs,5321,livestock,Livestock Truck,N2,9074
Pigs,13369,crops,Container Truck,N3,19303
Leafy Greens,936,perishable crops,Refrigerated Van,N1,1663
Meat,2401,perishable crops,Refrigerated Van,N1,2037
Leafy Greens,4671,livestock,Livestock Truck,N2,10797
Cows,17389,crops,Container Truck,N3,16221
Vegetables,7485,perishable crops,Refrigerated Truck,N2,11057
Fruits,12720,livestock,Heavy Livestock Trailer,N3,17184
Eggs,5324,crops,Elf Truck,N2,5058
Chickens,2889,crops,Pickup Truck,N1,1981
Eggs,13122,livestock,Heavy Livestock Trailer,N3,16267
Corn,11141,crops,Elf Truck,N2,4636
Fruits,16054,crops,Container Truck,N3,17839
Chickens,6831,livestock,Livestock Truck,N2,8612
Fruits,7051,perishable crops,Refrigerated Truck,N2,9591
Meat,11393,perishable crops,Refrigerated Truck,N2,6903
Fruits,5854,perishable crops,Refrigerated Truck,N2,8055
Corn,4087,crops,Elf Truck,N2,6800
Goats,6260,crops,Elf Truck,N2,5422
Cows,8944,crops,Elf Truck,N2,4649
Chickens,11622,crops,Elf Truck,N2,4537
Fruits,6644,crops,Elf Truck,N2,4713
Leafy Greens,712,livestock,Mini Livestock Truck,N1,2727
Rice,16169,livestock,Heavy Livestock Trailer,N3,15852
Goats,14415,crops,Container Truck,N3,17122
Chickens,16738,livestock,Heavy Livestock Trailer,N3,17414
Pigs,5256,perishable crops,Refrigerated Truck,N2,10273
Chickens,13922,livestock,Heavy Livestock Trailer,N3,16586
Rice,11970,livestock,Livestock Truck,N2,10712
Frozen Fish,7528,crops,Elf Truck,N2,5545
Eggs,12992,livestock,Heavy Livestock Trailer,N3,16147
Vegetables,15427,crops,10-Wheeler Truck,N3,13267
Meat,6967,perishable crops,Refrigerated Truck,N2,11410
Fruits,10366,crops,Elf Truck,N2,7550
Meat,11512,crops,Elf Truck,N2,4267
Meat,6869,livestock,Livestock Truck,N2,5962
Chickens,5618,perishable crops,Refrigerated Truck,N2,11242
Vegetables,11280,perishable crops,Refrigerated Truck,N2,9635
Meat,1499,livestock,Mini Livestock Truck,N1,1303
Chickens,13416,crops,Container Truck,N3,15573
Pigs,6469,perishable crops,Refrigerated Truck,N2,6347
Pigs,175,crops,Tricycle,L,584
Rice,3371,crops,Open Truck,N1,1799
Chickens,5839,livestock,Livestock Truck,N2,9201
Pigs,17367,crops,10-Wheeler Truck,N3,14327
Leafy Greens,15830,crops,Container Truck,N3,17349
Eggs,11294,perishable crops,Refrigerated Truck,N2,8008
Pigs,12687,livestock,Heavy Livestock Trailer,N3,17390
Meat,3196,crops,Delivery Van,N1,1255
Meat,5324,perishable crops,Refrigerated Truck,N2,7466
Rice,3203,crops,Delivery Van,N1,2953
Leafy Greens,13994,livestock,Heavy Livestock Trailer,N3,14778
Rice,7664,crops,Elf Truck,N2,5738
Fruits,9909,livestock,Livestock Truck,N2,8273
Vegetables,13085,crops,10-Wheeler Truck,N3,14050
Frozen Fish,6019,perishable crops,Refrigerated Truck,N2,11581
Vegetables,16141,crops,Container Truck,N3,15731
Eggs,17536,crops,Container Truck,N3,15588
Goats,17576,livestock,Heavy Livestock Trailer,N3,16377
Chickens,2632,perishable crops,Refrigerated Van,N1,1612
Goats,2267,crops,Delivery Van,N1,1873
Cows,16671,crops,10-Wheeler Truck,N3,14067
Vegetables,14143,crops,10-Wheeler Truck,N3,14974
Rice,9189,livestock,Livestock Truck,N2,9447
Meat,7580,crops,Elf Truck,N2,6880
Pigs,4920,perishable crops,Refrigerated Truck,N2,11072
Cows,8188,crops,Elf Truck,N2,6913
Goats,3791,perishable crops,Refrigerated Truck,N2,7497
Chickens,404,crops,Motorcycle with Sidecar,L,346
Vegetables,12610,crops,10-Wheeler Truck,N3,13303
Frozen Fish,4621,livestock,Livestock Truck,N2,5328
Cows,11213,perishable crops,Refrigerated Truck,N2,7462
Chickens,9801,crops,Elf Truck,N2,4148
Vegetables,13624,livestock,Heavy Livestock Trailer,N3,15218
Fruits,11841,livestock,Livestock Truck,N2,9057
Goats,14204,crops,Container Truck,N3,17847
Pigs,13128,livestock,Heavy Livestock Trailer,N3,14848
Rice,11685,perishable crops,Refrigerated Truck,N2,7231
Rice,5547,crops,Elf Truck,N2,5359
Pigs,14397,crops,Container Truck,N3,18401
Eggs,16129,crops,10-Wheeler Truck,N3,14797
Cows,10662,livestock,Livestock Truck,N2,9223
Meat,16548,livestock,Heavy Livestock Trailer,N3,14521
Meat,1448,crops,Delivery Van,N1,2275
Frozen Fish,1548,livestock,Mini Livestock Truck,N1,2672
Meat,7560,livestock,Livestock Truck,N2,9145
Meat,522,crops,Tricycle,L,485
Chickens,16087,livestock,Heavy Livestock Trailer,N3,17826
Rice,14377,crops,10-Wheeler Truck,N3,14275
Pigs,3625,crops,Elf Truck,N2,5745
Eggs,8486,livestock,Livestock Truck,N2,10411
Meat,12359,crops,Container Truck,N3,18507
Chickens,12230,livestock,Heavy Livestock Trailer,N3,16687
Chickens,15866,livestock,Heavy Livestock Trailer,N3,14166
Fruits,9690,livestock,Livestock Truck,N2,5350
Eggs,2189,perishable crops,Refrigerated Van,N1,1975
Fruits,11147,crops,Elf Truck,N2,6729
Leafy Greens,12482,crops,10-Wheeler Truck,N3,14993
Pigs,455,crops,Motorcycle with Sidecar,L,378
Pigs,8869,crops,Elf Truck,N2,6238
Rice,3083,livestock,Mini Livestock Truck,N1,3013
Cows,17006,crops,10-Wheeler Truck,N3,14879
Pigs,4612,perishable crops,Refrigerated Truck,N2,10181
Fruits,14853,livestock,Heavy Livestock Trailer,N3,15670
Corn,10087,crops,Elf Truck,N2,6584
Rice,1908,livestock,Mini Livestock Truck,N1,1825
Goats,4849,livestock,Livestock Truck,N2,10423
Pigs,13986,crops,10-Wheeler Truck,N3,13313
Vegetables,3557,livestock,Livestock Truck,N2,8592
Frozen Fish,10723,crops,Elf Truck,N2,4977
Frozen Fish,11595,crops,Elf Truck,N2,6867
Corn,9563,perishable crops,Refrigerated Truck,N2,8419
Goats,16828,livestock,Heavy Livestock Trailer,N3,16228
Rice,12055,livestock,Heavy Livestock Trailer,N3,15966
Pigs,16025,livestock,Heavy Livestock Trailer,N3,17704
Vegetables,12475,crops,Container Truck,N3,16711
Leafy Greens,5804,livestock,Livestock Truck,N2,7829
Pigs,16841,livestock,Heavy Livestock Trailer,N3,16578
Eggs,3781,perishable crops,Refrigerated Truck,N2,10865
Fruits,11965,perishable crops,Refrigerated Truck,N2,9389
Eggs,14356,crops,10-Wheeler Truck,N3,13767
Meat,1847,perishable crops,Refrigerated Van,N1,2177
Corn,6877,crops,Elf Truck,N2,6820
Eggs,15295,crops,Container Truck,N3,19570
Cows,4373,crops,Elf Truck,N2,5976
Corn,3941,livestock,Livestock Truck,N2,10486
Goats,16722,crops,10-Wheeler Truck,N3,14453
Corn,14509,crops,Container Truck,N3,16829
Rice,1082,crops,Pickup Truck,N1,1814
Fruits,7866,livestock,Livestock Truck,N2,5492
Goats,17395,crops,Container Truck,N3,15503
Goats,6689,perishable crops,Refrigerated Truck,N2,11905
Eggs,12162,crops,Container Truck,N3,18210
Corn,15138,livestock,Heavy Livestock Trailer,N3,14107
Meat,5329,crops,Elf Truck,N2,6819
Leafy Greens,17204,crops,10-Wheeler Truck,N3,13697
Chickens,2771,crops,Multicab,N1,1368
Frozen Fish,5952,perishable crops,Refrigerated Truck,N2,6932
Leafy Greens,4318,livestock,Livestock Truck,N2,11811
Meat,5702,crops,Elf Truck,N2,6359
Rice,16761,crops,Container Truck,N3,17996
Meat,8342,livestock,Livestock Truck,N2,8665
Corn,17991,livestock,Heavy Livestock Trailer,N3,17882
Frozen Fish,5337,perishable crops,Refrigerated Truck,N2,9329
Fruits,15838,crops,10-Wheeler Truck,N3,13202
Meat,2691,crops,Open Truck,N1,1987
Meat,15744,crops,10-Wheeler Truck,N3,14685
Corn,2065,crops,Pickup Truck,N1,1219
Meat,10760,crops,Elf Truck,N2,5243
Frozen Fish,15089,crops,Container Truck,N3,18185
Chickens,12118,livestock,Heavy Livestock Trailer,N3,14754
Pigs,5683,livestock,Livestock Truck,N2,5675
Chickens,12325,crops,10-Wheeler Truck,N3,13280
Fruits,2005,livestock,Mini Livestock Truck,N1,2762
Vegetables,3150,perishable crops,Refrigerated Van,N1,1954
Rice,9354,livestock,Livestock Truck,N2,5675
Frozen Fish,13421,livestock,Heavy Livestock Trailer,N3,16390
Cows,2719,crops,Pickup Truck,N1,1412
Rice,15588,crops,Container Truck,N3,17693
Fruits,3644,perishable crops,Refrigerated Truck,N2,7848
Fruits,6837,perishable crops,Refrigerated Truck,N2,6854
Cows,11385,livestock,Livestock Truck,N2,7132
Frozen Fish,5385,perishable crops,Refrigerated Truck,N2,11680
Rice,5510,perishable crops,Refrigerated Truck,N2,7377
Goats,15598,crops,10-Wheeler Truck,N3,13981
Leafy Greens,16639,crops,Container Truck,N3,15133
Rice,1382,perishable crops,Refrigerated Van,N1,2489
Frozen Fish,1118,crops,Delivery Van,N1,2688
Goats,13585,livestock,Heavy Livestock Trailer,N3,17215
Meat,1229,livestock,Mini Livestock Truck,N1,3043
Eggs,9007,livestock,Livestock Truck,N2,9917
Fruits,5698,livestock,Livestock Truck,N2,10321
Frozen Fish,14736,crops,Container Truck,N3,15354
Eggs,17366,livestock,Heavy Livestock Trailer,N3,14605
Pigs,13666,crops,Container Truck,N3,16967
Goats,16721,crops,Container Truck,N3,16097
Pigs,6316,perishable crops,Refrigerated Truck,N2,6294
Fruits,1110,perishable crops,Refrigerated Van,N1,2255
Leafy Greens,393,crops,Tricycle,L,563
Corn,7712,crops,Elf Truck,N2,4131
Meat,3197,crops,Pickup Truck,N1,1300
Leafy Greens,3123,livestock,Mini Livestock Truck,N1,2336
Rice,10756,crops,Elf Truck,N2,4272
Fruits,1380,perishable crops,Refrigerated Van,N1,1558
Meat,10903,crops,Elf Truck,N2,5427
Frozen Fish,11974,perishable crops,Refrigerated Truck,N2,11904
Corn,3035,crops,Multicab,N1,1101
Leafy Greens,6460,perishable crops,Refrigerated Truck,N2,11260
Goats,12829,livestock,Heavy Livestock Trailer,N3,14569
Fruits,7550,perishable crops,Refrigerated Truck,N2,6171
Eggs,13485,crops,Container Truck,N3,18359
Goats,7750,livestock,Livestock Truck,N2,8693
Vegetables,9536,livestock,Livestock Truck,N2,5096
Rice,9684,crops,Elf Truck,N2,4669
Eggs,1897,crops,Pickup Truck,N1,1198
Pigs,10728,crops,Elf Truck,N2,6217
Leafy Greens,3453,crops,Pickup Truck,N1,1889
Rice,5021,perishable crops,Refrigerated Truck,N2,9224
Goats,10632,crops,Elf Truck,N2,4506
Goats,13824,crops,Container Truck,N3,15247
Eggs,15903,livestock,Heavy Livestock Trailer,N3,14018
Pigs,1725,crops,Pickup Truck,N1,1979
Rice,3378,crops,Open Truck,N1,2380
Fruits,1151,crops,Delivery Van,N1,1425
Chickens,13240,crops,10-Wheeler Truck,N3,14505
Vegetables,10435,livestock,Livestock Truck,N2,7203
Frozen Fish,4173,crops,Elf Truck,N2,4435
Frozen Fish,2171,crops,Delivery Van,N1,1713
Corn,3886,perishable crops,Refrigerated Truck,N2,11314
Meat,13235,livestock,Heavy Livestock Trailer,N3,14692
Goats,13979,livestock,Heavy Livestock Trailer,N3,16277
Goats,1716,crops,Delivery Van,N1,2965
Eggs,14603,crops,Container Truck,N3,16434
Rice,3707,livestock,Livestock Truck,N2,5289
Leafy Greens,11865,crops,Elf Truck,N2,4690
Frozen Fish,14744,crops,Container Truck,N3,19363
Fruits,6431,perishable crops,Refrigerated Truck,N2,11074
Pigs,4239,livestock,Livestock Truck,N2,5769
Rice,11922,crops,Elf Truck,N2,5377
Cows,13770,crops,10-Wheeler Truck,N3,14613
Pigs,12680,livestock,Heavy Livestock Trailer,N3,17844
Goats,4763,crops,Elf Truck,N2,4133
Goats,4010,perishable crops,Refrigerated Truck,N2,7997
Chickens,9637,crops,Elf Truck,N2,5288
Leafy Greens,15607,crops,10-Wheeler Truck,N3,13395
Pigs,2179,crops,Pickup Truck,N1,1659
Vegetables,13378,crops,Container Truck,N3,16089
Cows,17107,crops,10-Wheeler Truck,N3,14780
Goats,4520,crops,Elf Truck,N2,5578
Pigs,15829,crops,Container Truck,N3,15568
Rice,6446,perishable crops,Refrigerated Truck,N2,9849
Rice,17611,livestock,Heavy Livestock Trailer,N3,14332
Eggs,10517,crops,Elf Truck,N2,5800
Chickens,10794,crops,Elf Truck,N2,6230
Eggs,5862,crops,Elf Truck,N2,6337
Eggs,7334,perishable crops,Refrigerated Truck,N2,11945
Fruits,2595,crops,Multicab,N1,1119
Vegetables,7094,perishable crops,Refrigerated Truck,N2,6228
Frozen Fish,17281,crops,Container Truck,N3,18523
Corn,3169,perishable crops,Refrigerated Van,N1,2540
Rice,11609,livestock,Livestock Truck,N2,11045
Rice,213,crops,Tricycle,L,374
Eggs,17431,crops,10-Wheeler Truck,N3,13999
Fruits,16502,crops,10-Wheeler Truck,N3,13444
Leafy Greens,14525,crops,Container Truck,N3,18130
Goats,11726,livestock,Livestock Truck,N2,10662
Corn,9819,livestock,Livestock Truck,N2,5300
Meat,16885,crops,10-Wheeler Truck,N3,14830
Rice,3497,crops,Delivery Van,N1,2269
Cows,9115,perishable crops,Refrigerated Truck,N2,11509
Goats,2541,perishable crops,Refrigerated Van,N1,2114
Pigs,1070,crops,Pickup Truck,N1,1755
Corn,10232,livestock,Livestock Truck,N2,8833
Cows,4503,crops,Elf Truck,N2,7003
Pigs,9263,perishable crops,Refrigerated Truck,N2,6534
Frozen Fish,1269,crops,Pickup Truck,N1,1807
Corn,3197,livestock,Mini Livestock Truck,N1,3406
Pigs,2802,crops,Multicab,N1,1078
Pigs,13023,livestock,Heavy Livestock Trailer,N3,16644
Vegetables,7308,livestock,Livestock Truck,N2,9279
Frozen Fish,11602,perishable crops,Refrigerated Truck,N2,9773
Fruits,4503,crops,Elf Truck,N2,6399
Goats,2042,perishable crops,Refrigerated Van,N1,2023
Meat,16160,livestock,Heavy Livestock Trailer,N3,14784
Chickens,5967,perishable crops,Refrigerated Truck,N2,6174
Fruits,4026,livestock,Livestock Truck,N2,9863
Rice,2057,perishable crops,Refrigerated Van,N1,2941
Fruits,12143,crops,Container Truck,N3,16517
Fruits,1646,crops,Multicab,N1,894
Eggs,7870,crops,Elf Truck,N2,5602
Meat,11838,perishable crops,Refrigerated Truck,N2,9407
Rice,16920,livestock,Heavy Livestock Trailer,N3,17741
Rice,14435,crops,10-Wheeler Truck,N3,13853
Cows,2902,perishable crops,Refrigerated Van,N1,1766
Meat,3347,perishable crops,Refrigerated Van,N1,2360
Fruits,17049,crops,Container Truck,N3,16910
Corn,9930,perishable crops,Refrigerated Truck,N2,6603
Frozen Fish,3945,crops,Elf Truck,N2,7826
Fruits,7063,perishable crops,Refrigerated Truck,N2,7892
Cows,14080,livestock,Heavy Livestock Trailer,N3,14703
Pigs,8328,crops,Elf Truck,N2,5008
Eggs,9359,livestock,Livestock Truck,N2,10137
Chickens,15250,crops,Container Truck,N3,16233
Meat,7773,livestock,Livestock Truck,N2,5548
Corn,10786,perishable crops,Refrigerated Truck,N2,11931
Fruits,7039,livestock,Livestock Truck,N2,8498
Cows,12147,livestock,Heavy Livestock Trailer,N3,14550
Rice,8246,crops,Elf Truck,N2,5670
Rice,3201,crops,Pickup Truck,N1,1107
Fruits,12080,livestock,Heavy Livestock Trailer,N3,15310
Frozen Fish,16712,crops,10-Wheeler Truck,N3,13100
Frozen Fish,4939,perishable crops,Refrigerated Truck,N2,10473
Corn,722,crops,Delivery Van,N1,1355
Chickens,12880,crops,10-Wheeler Truck,N3,14745
Rice,3377,crops,Open Truck,N1,1851
Corn,7746,livestock,Livestock Truck,N2,7385
Fruits,904,crops,Open Truck,N1,1849
Vegetables,9406,livestock,Livestock Truck,N2,8174
Meat,9634,perishable crops,Refrigerated Truck,N2,7628
Eggs,2171,crops,Open Truck,N1,2381
Cows,697,crops,Pickup Truck,N1,1627
Goats,6810,crops,Elf Truck,N2,5603
Chickens,16703,crops,10-Wheeler Truck,N3,13983
Pigs,10908,perishable crops,Refrigerated Truck,N2,8340
Eggs,1295,livestock,Mini Livestock Truck,N1,1339
Frozen Fish,7221,perishable crops,Refrigerated Truck,N2,10711
Rice,6718,livestock,Livestock Truck,N2,8372
Fruits,3750,livestock,Livestock Truck,N2,9626
Goats,2847,crops,Open Truck,N1,2433
Goats,168,crops,Tricycle,L,405
Frozen Fish,3713,livestock,Livestock Truck,N2,6913
Meat,11698,livestock,Livestock Truck,N2,6135
Eggs,3869,crops,Elf Truck,N2,6015
Eggs,5679,crops,Elf Truck,N2,4943
Rice,2048,crops,Delivery Van,N1,2207
Frozen Fish,11490,livestock,Livestock Truck,N2,10006
Vegetables,16242,crops,Container Truck,N3,15074
Chickens,351,crops,Tricycle,L,490
Pigs,17822,crops,Container Truck,N3,16347
Fruits,4737,livestock,Livestock Truck,N2,10720
Goats,15830,crops,10-Wheeler Truck,N3,13564
Vegetables,7886,crops,Elf Truck,N2,5249
Goats,1607,crops,Multicab,N1,913
Eggs,2614,crops,Open Truck,N1,1655
Fruits,7905,livestock,Livestock Truck,N2,11416
Vegetables,5456,perishable crops,Refrigerated Truck,N2,8994
Vegetables,4502,livestock,Livestock Truck,N2,6945
Leafy Greens,16957,livestock,Heavy Livestock Trailer,N3,17844
Rice,12503,crops,Container Truck,N3,17961
Cows,14271,crops,10-Wheeler Truck,N3,13579
Corn,2121,livestock,Mini Livestock Truck,N1,3202
Pigs,255,crops,Motorcycle with Sidecar,L,545
Corn,12553,crops,10-Wheeler Truck,N3,13027
Chickens,16241,crops,Container Truck,N3,17599
Eggs,8403,perishable crops,Refrigerated Truck,N2,7133
Corn,16567,livestock,Heavy Livestock Trailer,N3,14337
Fruits,2229,crops,Multicab,N1,1057
Fruits,11523,crops,Elf Truck,N2,7084
