Product Type,Product Weight (kg),Purpose,Vehicle Type,Vehicle Category,maxWeightCapacity
Rice,1987,crops,Multicab,N1,3184
Corn,135,crops,Tricycle,L1,164
Cows,698,livestock,Mini Livestock Truck,N1,3410
Leafy Greens,3109,perishable crops,Refrigerated Truck,N2,5333
Leafy Greens,1299,perishable crops,Refrigerated Van,N1,2035
Corn,1176,crops,Multicab,N1,2130
Leafy Greens,4286,perishable crops,Refrigerated Truck,N2,5957
Eggs,1841,perishable crops,Refrigerated Truck,N2,10607
Chickens,809,livestock,Mini Livestock Truck,N1,2881
Frozen Fish,1308,perishable crops,Refrigerated Van,N1,2031
Chickens,1008,livestock,Mini Livestock Truck,N1,2965
Fruits,251,crops,Tricycle,L1,365
Corn,3976,crops,Elf Truck,N2,4904
Frozen Fish,1460,perishable crops,Refrigerated Van,N1,2773
Chickens,9144,livestock,Heavy Livestock Trailer,N3,13201
Leafy Greens,7405,perishable crops,Refrigerated Truck,N2,7494
Fruits,143,crops,Tricycle,L1,596
Vegetables,257,crops,Tricycle,L1,722
Cows,5610,livestock,Heavy Livestock Trailer,N3,15950
Cows,1811,livestock,Livestock Truck,N2,5804
Corn,1620,crops,Multicab,N1,2430
Chickens,1406,livestock,Mini Livestock Truck,N1,2255
Vegetables,450,crops,Multicab,N1,1416
Cows,1049,livestock,Mini Livestock Truck,N1,3147
Chickens,1283,livestock,Mini Livestock Truck,N1,2535
Frozen Fish,8532,perishable crops,Refrigerated Truck,N2,8632
Chickens,686,livestock,Mini Livestock Truck,N1,1338
Pigs,2378,livestock,Mini Livestock Truck,N1,3448
Corn,2369,crops,Multicab,N1,3422
Goats,5968,livestock,Heavy Livestock Trailer,N3,12333
Rice,126,crops,Tricycle,L1,279
Chickens,1495,livestock,Mini Livestock Truck,N1,1874
Chickens,5706,livestock,Heavy Livestock Trailer,N3,12066
Chickens,1661,livestock,Mini Livestock Truck,N1,1680
Eggs,1695,perishable crops,Refrigerated Van,N1,2394
Eggs,1960,perishable crops,Refrigerated Truck,N2,5679
Vegetables,620,crops,Tricycle,L1,831
Corn,3058,crops,10-Wheeler Truck,N3,16017
Goats,407,livestock,Mini Livestock Truck,N1,2736
Pigs,882,livestock,Mini Livestock Truck,N1,1852
Meat,6556,perishable crops,Refrigerated Truck,N2,10428
Chickens,645,livestock,Mini Livestock Truck,N1,2308
Corn,3314,crops,Multicab,N1,3460
Frozen Fish,3321,perishable crops,Refrigerated Truck,N2,5928
Frozen Fish,2649,perishable crops,Refrigerated Truck,N2,10668
Corn,244,crops,Tricycle,L1,339
Eggs,4320,perishable crops,Refrigerated Truck,N2,6324
Leafy Greens,3465,perishable crops,Refrigerated Truck,N2,5164
Vegetables,259,crops,Tricycle,L1,262
Chickens,1633,livestock,Mini Livestock Truck,N1,2854
Pigs,9965,livestock,Heavy Livestock Trailer,N3,14798
Vegetables,2318,crops,Elf Truck,N2,6588
Rice,341,crops,Tricycle,L1,868
Fruits,283,crops,Tricycle,L1,948
Meat,8201,perishable crops,Refrigerated Truck,N2,9616
Corn,120,crops,Tricycle,L1,196
Eggs,2197,perishable crops,Refrigerated Van,N1,3095
Cows,1947,livestock,Mini Livestock Truck,N1,1987
Rice,105,crops,Tricycle,L1,105
Vegetables,1179,crops,Multicab,N1,2659
Fruits,199,crops,Tricycle,L1,329
Meat,1408,perishable crops,Refrigerated Van,N1,2341
Fruits,6972,crops,Elf Truck,N2,8151
Eggs,3128,perishable crops,Refrigerated Truck,N2,10284
Vegetables,954,crops,Multicab,N1,3397
Eggs,426,perishable crops,Refrigerated Van,N1,1128
Chickens,875,livestock,Mini Livestock Truck,N1,1893
Meat,2080,perishable crops,Refrigerated Van,N1,2720
Corn,299,crops,Multicab,N1,2441
Goats,1316,livestock,Livestock Truck,N2,9221
Corn,4303,crops,Elf Truck,N2,6330
Pigs,629,livestock,Mini Livestock Truck,N1,1733
Pigs,437,livestock,Mini Livestock Truck,N1,1113
Corn,2241,crops,Elf Truck,N2,8683
Chickens,2234,livestock,Mini Livestock Truck,N1,2304
Eggs,1417,perishable crops,Refrigerated Van,N1,2822
Corn,1102,crops,Multicab,N1,2281
Cows,729,livestock,Mini Livestock Truck,N1,1383
Frozen Fish,682,perishable crops,Refrigerated Van,N1,1631
Vegetables,4402,crops,Elf Truck,N2,6124
Rice,303,crops,Tricycle,L1,312
Fruits,138,crops,Tricycle,L1,867
Rice,3230,crops,Multicab,N1,3367
Pigs,1370,livestock,Heavy Livestock Trailer,N3,12445
Rice,870,crops,Multicab,N1,2121
Goats,10683,livestock,Heavy Livestock Trailer,N3,17387
Cows,9170,livestock,Heavy Livestock Trailer,N3,19167
Rice,156,crops,Elf Truck,N2,5743
Fruits,4789,crops,Elf Truck,N2,6040
Frozen Fish,1059,perishable crops,Refrigerated Van,N1,1497
Leafy Greens,2916,perishable crops,Refrigerated Truck,N2,3907
Corn,7218,crops,Elf Truck,N2,10924
Corn,1889,crops,Multicab,N1,2923
Chickens,644,livestock,Mini Livestock Truck,N1,1021
Cows,1322,livestock,Livestock Truck,N2,9296
Leafy Greens,1985,perishable crops,Refrigerated Truck,N2,9435
Leafy Greens,220,perishable crops,Refrigerated Van,N1,2901
Meat,1936,perishable crops,Refrigerated Van,N1,3311
Corn,285,crops,Multicab,N1,1038
Chickens,1227,livestock,Mini Livestock Truck,N1,2390
Frozen Fish,4273,perishable crops,Refrigerated Truck,N2,4953
Vegetables,223,crops,Multicab,N1,2830
Fruits,2468,crops,Multicab,N1,2892
Leafy Greens,5788,perishable crops,Refrigerated Truck,N2,11902
Corn,218,crops,Tricycle,L1,764
Pigs,9371,livestock,Heavy Livestock Trailer,N3,19134
Pigs,1786,livestock,Mini Livestock Truck,N1,2740
Rice,2804,crops,Multicab,N1,3116
Chickens,10435,livestock,Heavy Livestock Trailer,N3,13298
Goats,744,livestock,Livestock Truck,N2,5383
Cows,2723,livestock,Heavy Livestock Trailer,N3,14961
Corn,723,crops,Multicab,N1,1109
Chickens,2647,livestock,Heavy Livestock Trailer,N3,17412
Fruits,3611,crops,Elf Truck,N2,7070
Eggs,7148,perishable crops,Refrigerated Truck,N2,9303
Fruits,141,crops,Multicab,N1,1854
Corn,2679,crops,10-Wheeler Truck,N3,18606
Frozen Fish,634,perishable crops,Refrigerated Van,N1,3394
Frozen Fish,398,perishable crops,Refrigerated Van,N1,2853
Leafy Greens,5498,perishable crops,Refrigerated Truck,N2,6206
Corn,2128,crops,Multicab,N1,3345
Meat,841,perishable crops,Refrigerated Van,N1,1238
Leafy Greens,7235,perishable crops,Refrigerated Truck,N2,10809
Eggs,1809,perishable crops,Refrigerated Van,N1,3370
Cows,8971,livestock,Heavy Livestock Trailer,N3,19716
Chickens,2450,livestock,Heavy Livestock Trailer,N3,12187
Frozen Fish,354,perishable crops,Refrigerated Van,N1,2215
Cows,9834,livestock,Livestock Truck,N2,11109
Vegetables,121,crops,Tricycle,L1,163
Chickens,3959,livestock,Heavy Livestock Trailer,N3,12388
Vegetables,1172,crops,Elf Truck,N2,4193
Chickens,1412,livestock,Mini Livestock Truck,N1,2669
Chickens,1334,livestock,Mini Livestock Truck,N1,2942
Rice,152,crops,Tricycle,L1,281
Meat,134,perishable crops,Refrigerated Van,N1,1344
Corn,175,crops,Tricycle,L1,527
Leafy Greens,214,perishable crops,Refrigerated Truck,N2,9972
Pigs,3104,livestock,Heavy Livestock Trailer,N3,16850
Goats,8128,livestock,Heavy Livestock Trailer,N3,14708
Fruits,947,crops,Multicab,N1,1955
Goats,3105,livestock,Livestock Truck,N2,6484
Cows,5148,livestock,Livestock Truck,N2,6535
Meat,170,perishable crops,Refrigerated Truck,N2,3596
Pigs,3731,livestock,Livestock Truck,N2,5655
Fruits,6372,crops,Elf Truck,N2,7047
Meat,4765,perishable crops,Refrigerated Truck,N2,5996
Leafy Greens,686,perishable crops,Refrigerated Van,N1,1851
Vegetables,122,crops,Multicab,N1,2090
Pigs,1854,livestock,Mini Livestock Truck,N1,2646
Fruits,11618,crops,10-Wheeler Truck,N3,18149
Goats,1574,livestock,Mini Livestock Truck,N1,1862
Cows,7368,livestock,Heavy Livestock Trailer,N3,19066
Vegetables,3269,crops,Elf Truck,N2,4322
Meat,250,perishable crops,Refrigerated Van,N1,1278
Pigs,6112,livestock,Livestock Truck,N2,8096
Corn,300,crops,Tricycle,L1,321
Chickens,1378,livestock,Mini Livestock Truck,N1,3151
Leafy Greens,2183,perishable crops,Refrigerated Van,N1,2234
Goats,1068,livestock,Mini Livestock Truck,N1,2002
Pigs,2488,livestock,Livestock Truck,N2,10781
Pigs,3949,livestock,Heavy Livestock Trailer,N3,18653
Pigs,11639,livestock,Heavy Livestock Trailer,N3,18593
Goats,4931,livestock,Livestock Truck,N2,7758
Vegetables,492,crops,Elf Truck,N2,4350
Vegetables,4072,crops,Elf Truck,N2,4453
Chickens,1428,livestock,Mini Livestock Truck,N1,1818
Goats,1105,livestock,Mini Livestock Truck,N1,2952
Goats,14885,livestock,Heavy Livestock Trailer,N3,19025
Fruits,1355,crops,Multicab,N1,2098
Chickens,531,livestock,Mini Livestock Truck,N1,3160
Rice,505,crops,Tricycle,L1,626
Fruits,155,crops,Tricycle,L1,397
Meat,228,perishable crops,Refrigerated Van,N1,1027
Leafy Greens,9313,perishable crops,Refrigerated Truck,N2,10306
Fruits,934,crops,Multicab,N1,3061
Vegetables,539,crops,Tricycle,L1,893
Corn,2203,crops,Multicab,N1,3314
Goats,828,livestock,Mini Livestock Truck,N1,2946
Eggs,3914,perishable crops,Refrigerated Truck,N2,6893
Rice,1032,crops,Multicab,N1,1690
Pigs,2368,livestock,Mini Livestock Truck,N1,2763
Chickens,782,livestock,Mini Livestock Truck,N1,2155
Frozen Fish,331,perishable crops,Refrigerated Truck,N2,4749
Eggs,3711,perishable crops,Refrigerated Truck,N2,5965
Corn,1624,crops,Multicab,N1,2372
Pigs,2258,livestock,Mini Livestock Truck,N1,2709
Vegetables,484,crops,Tricycle,L1,918
Rice,1580,crops,Multicab,N1,1652
Fruits,9434,crops,10-Wheeler Truck,N3,19158
Eggs,5141,perishable crops,Refrigerated Truck,N2,11817
Fruits,281,crops,Tricycle,L1,467
Corn,102,crops,Tricycle,L1,168
Corn,1212,crops,Multicab,N1,1369
Leafy Greens,5400,perishable crops,Refrigerated Truck,N2,11446
Corn,132,crops,Multicab,N1,2437
Frozen Fish,190,perishable crops,Refrigerated Van,N1,2859
Goats,476,livestock,Mini Livestock Truck,N1,2967
Pigs,6169,livestock,Heavy Livestock Trailer,N3,19114
Chickens,172,livestock,Mini Livestock Truck,N1,2101
Pigs,4235,livestock,Livestock Truck,N2,8473
Fruits,2661,crops,Multicab,N1,3062
Goats,6942,livestock,Livestock Truck,N2,9241
Leafy Greens,4775,perishable crops,Refrigerated Truck,N2,8170
Eggs,331,perishable crops,Refrigerated Truck,N2,11996
Rice,656,crops,Multicab,N1,1035
Chickens,2333,livestock,Mini Livestock Truck,N1,2449
Leafy Greens,5062,perishable crops,Refrigerated Truck,N2,11970
Goats,14621,livestock,Heavy Livestock Trailer,N3,14802
Frozen Fish,2171,perishable crops,Refrigerated Van,N1,2573
Corn,9125,crops,10-Wheeler Truck,N3,12610
Meat,1173,perishable crops,Refrigerated Van,N1,2339
Leafy Greens,603,perishable crops,Refrigerated Truck,N2,5916
Meat,5381,perishable crops,Refrigerated Truck,N2,7007
Cows,6725,livestock,Heavy Livestock Trailer,N3,16241
Corn,616,crops,Multicab,N1,2072
Chickens,979,livestock,Mini Livestock Truck,N1,2162
Meat,7515,perishable crops,Refrigerated Truck,N2,11246
Frozen Fish,166,perishable crops,Refrigerated Van,N1,1063
Eggs,7651,perishable crops,Refrigerated Truck,N2,10998
Pigs,481,livestock,Mini Livestock Truck,N1,3331
Eggs,2254,perishable crops,Refrigerated Truck,N2,6583
Eggs,7213,perishable crops,Refrigerated Truck,N2,8814
Eggs,1690,perishable crops,Refrigerated Truck,N2,10840
Frozen Fish,954,perishable crops,Refrigerated Truck,N2,9999
Leafy Greens,1467,perishable crops,Refrigerated Van,N1,1948
Corn,639,crops,Tricycle,L1,937
Chickens,176,livestock,Mini Livestock Truck,N1,1122
Leafy Greens,936,perishable crops,Refrigerated Van,N1,2395
Frozen Fish,2433,perishable crops,Refrigerated Truck,N2,4952
Vegetables,465,crops,Multicab,N1,1277
Fruits,1630,crops,Multicab,N1,3284
Cows,926,livestock,Mini Livestock Truck,N1,1578
Eggs,6856,perishable crops,Refrigerated Truck,N2,9325
Vegetables,3336,crops,Elf Truck,N2,4949
Vegetables,393,crops,Multicab,N1,3308
Vegetables,462,crops,Multicab,N1,1038
Pigs,534,livestock,Mini Livestock Truck,N1,1829
Vegetables,2550,crops,Elf Truck,N2,11621
Rice,537,crops,Elf Truck,N2,7459
Rice,1467,crops,Multicab,N1,3176
Rice,105,crops,Tricycle,L1,106
Leafy Greens,8944,perishable crops,Refrigerated Truck,N2,10429
Meat,2176,perishable crops,Refrigerated Truck,N2,4296
Chickens,2402,livestock,Mini Livestock Truck,N1,2789
Leafy Greens,1513,perishable crops,Refrigerated Truck,N2,4317
Corn,1140,crops,Multicab,N1,2249
Vegetables,4366,crops,Elf Truck,N2,7737
Frozen Fish,8945,perishable crops,Refrigerated Truck,N2,10023
Fruits,3286,crops,Elf Truck,N2,11806
Corn,525,crops,Tricycle,L1,555
Cows,8614,livestock,Heavy Livestock Trailer,N3,18297
Eggs,517,perishable crops,Refrigerated Van,N1,1409
Cows,6709,livestock,Livestock Truck,N2,8236
Fruits,11672,crops,10-Wheeler Truck,N3,14605
Goats,2003,livestock,Livestock Truck,N2,8503
Pigs,2026,livestock,Mini Livestock Truck,N1,2834
Cows,5895,livestock,Heavy Livestock Trailer,N3,17466
Vegetables,637,crops,Multicab,N1,2210
Vegetables,8767,crops,Elf Truck,N2,10674
Fruits,443,crops,Tricycle,L1,643
Leafy Greens,2276,perishable crops,Refrigerated Van,N1,2842
Meat,552,perishable crops,Refrigerated Van,N1,3123
Goats,567,livestock,Mini Livestock Truck,N1,3351
Cows,496,livestock,Mini Livestock Truck,N1,2232
Leafy Greens,972,perishable crops,Refrigerated Van,N1,2567
Chickens,17463,livestock,Heavy Livestock Trailer,N3,18511
Corn,105,crops,Tricycle,L1,325
Goats,13439,livestock,Heavy Livestock Trailer,N3,13815
Frozen Fish,2512,perishable crops,Refrigerated Truck,N2,10074
Frozen Fish,2723,perishable crops,Refrigerated Truck,N2,11745
Pigs,13101,livestock,Heavy Livestock Trailer,N3,19285
Pigs,571,livestock,Mini Livestock Truck,N1,2581
Eggs,514,perishable crops,Refrigerated Van,N1,1660
Goats,1320,livestock,Mini Livestock Truck,N1,1897
Pigs,3785,livestock,Livestock Truck,N2,9856
Frozen Fish,1303,perishable crops,Refrigerated Van,N1,3109
Vegetables,286,crops,Multicab,N1,1151
Meat,2794,perishable crops,Refrigerated Truck,N2,7092
Fruits,1082,crops,Multicab,N1,1165
Chickens,16247,livestock,Heavy Livestock Trailer,N3,16903
Fruits,325,crops,Tricycle,L1,528
Cows,4590,livestock,Heavy Livestock Trailer,N3,19112
Leafy Greens,2024,perishable crops,Refrigerated Truck,N2,10009
Frozen Fish,2702,perishable crops,Refrigerated Truck,N2,4181
Vegetables,168,crops,Tricycle,L1,221
Cows,1942,livestock,Mini Livestock Truck,N1,3151
Vegetables,5177,crops,Elf Truck,N2,6536
Cows,2238,livestock,Mini Livestock Truck,N1,2452
Frozen Fish,3343,perishable crops,Refrigerated Van,N1,3396
Chickens,901,livestock,Mini Livestock Truck,N1,1752
Goats,851,livestock,Mini Livestock Truck,N1,2587
Meat,515,perishable crops,Refrigerated Truck,N2,4948
Cows,3820,livestock,Livestock Truck,N2,4759
Chickens,4458,livestock,Heavy Livestock Trailer,N3,13016
Vegetables,697,crops,Multicab,N1,1058
Vegetables,5384,crops,Elf Truck,N2,11668
Chickens,881,livestock,Mini Livestock Truck,N1,1998
Rice,1434,crops,Elf Truck,N2,6770
Meat,3178,perishable crops,Refrigerated Truck,N2,10621
Frozen Fish,10023,perishable crops,Refrigerated Truck,N2,11268
Leafy Greens,535,perishable crops,Refrigerated Van,N1,1095
Goats,304,livestock,Mini Livestock Truck,N1,1006
Goats,2772,livestock,Livestock Truck,N2,8005
Rice,9217,crops,Elf Truck,N2,10066
Frozen Fish,3938,perishable crops,Refrigerated Truck,N2,4198
Chickens,7365,livestock,Heavy Livestock Trailer,N3,13025
Eggs,7091,perishable crops,Refrigerated Truck,N2,7675
Fruits,1006,crops,Multicab,N1,1370
Rice,462,crops,Elf Truck,N2,5158
Eggs,1437,perishable crops,Refrigerated Van,N1,2327
Goats,5111,livestock,Livestock Truck,N2,5839
Vegetables,5132,crops,Elf Truck,N2,9328
Vegetables,5094,crops,Elf Truck,N2,10917
Fruits,2485,crops,Multicab,N1,2902
Corn,1594,crops,Multicab,N1,2161
Rice,3519,crops,Elf Truck,N2,9636
Meat,4263,perishable crops,Refrigerated Truck,N2,7265
Pigs,463,livestock,Mini Livestock Truck,N1,3487
Vegetables,3527,crops,Elf Truck,N2,9838
Rice,1338,crops,Multicab,N1,3264
Cows,874,livestock,Livestock Truck,N2,9826
Meat,1977,perishable crops,Refrigerated Van,N1,2363
Leafy Greens,7881,perishable crops,Refrigerated Truck,N2,8167
Meat,1098,perishable crops,Refrigerated Truck,N2,7772
Rice,651,crops,Multicab,N1,1089
Chickens,1142,livestock,Mini Livestock Truck,N1,1522
Leafy Greens,2633,perishable crops,Refrigerated Truck,N2,7262
Eggs,11157,perishable crops,Refrigerated Truck,N2,11383
Eggs,1603,perishable crops,Refrigerated Truck,N2,3948
Vegetables,277,crops,Tricycle,L1,540
Cows,867,livestock,Mini Livestock Truck,N1,2263
Eggs,1898,perishable crops,Refrigerated Truck,N2,6122
Leafy Greens,8169,perishable crops,Refrigerated Truck,N2,8936
Corn,692,crops,Multicab,N1,2648
Corn,1571,crops,Multicab,N1,1718
Rice,1467,crops,Multicab,N1,2997
Frozen Fish,1687,perishable crops,Refrigerated Van,N1,2119
Fruits,132,crops,Tricycle,L1,404
Frozen Fish,2358,perishable crops,Refrigerated Truck,N2,3988
Leafy Greens,6149,perishable crops,Refrigerated Truck,N2,6250
Vegetables,453,crops,Multicab,N1,1499
Meat,917,perishable crops,Refrigerated Truck,N2,9862
Leafy Greens,1672,perishable crops,Refrigerated Van,N1,1717
Vegetables,2689,crops,Multicab,N1,3335
Frozen Fish,8172,perishable crops,Refrigerated Truck,N2,8593
Vegetables,911,crops,Multicab,N1,1330
Corn,4251,crops,Elf Truck,N2,5961
Cows,4069,livestock,Livestock Truck,N2,8859
Eggs,1964,perishable crops,Refrigerated Van,N1,3164
Corn,2703,crops,Multicab,N1,3323
Rice,946,crops,Multicab,N1,2172
Goats,1186,livestock,Mini Livestock Truck,N1,1194
Corn,2025,crops,Multicab,N1,2100
Fruits,1922,crops,Multicab,N1,2370
Goats,2001,livestock,Mini Livestock Truck,N1,3108
Chickens,3135,livestock,Mini Livestock Truck,N1,3257
Eggs,1734,perishable crops,Refrigerated Truck,N2,3583
Vegetables,172,crops,Tricycle,L1,513
Fruits,119,crops,Tricycle,L1,262
Cows,11768,livestock,Heavy Livestock Trailer,N3,13582
Corn,484,crops,Multicab,N1,1138
Meat,437,perishable crops,Refrigerated Van,N1,2361
Eggs,1333,perishable crops,Refrigerated Truck,N2,3599
Goats,9462,livestock,Heavy Livestock Trailer,N3,15851
Cows,173,livestock,Mini Livestock Truck,N1,2020
Leafy Greens,1453,perishable crops,Refrigerated Van,N1,2262
Rice,448,crops,Multicab,N1,2634
Cows,11930,livestock,Heavy Livestock Trailer,N3,12543
Cows,2794,livestock,Mini Livestock Truck,N1,3287
Fruits,4551,crops,Elf Truck,N2,5262
Pigs,3594,livestock,Livestock Truck,N2,4434
Cows,4764,livestock,Livestock Truck,N2,5164
Chickens,1016,livestock,Mini Livestock Truck,N1,3111
Rice,111,crops,Tricycle,L1,272
Vegetables,266,crops,Multicab,N1,1560
Corn,297,crops,Tricycle,L1,795
Meat,1358,perishable crops,Refrigerated Truck,N2,11908
Leafy Greens,511,perishable crops,Refrigerated Van,N1,2267
Cows,1953,livestock,Heavy Livestock Trailer,N3,19565
Chickens,1078,livestock,Mini Livestock Truck,N1,1277
Pigs,3370,livestock,Livestock Truck,N2,4380
Vegetables,2895,crops,Elf Truck,N2,7861
Rice,4005,crops,Elf Truck,N2,9391
Pigs,1763,livestock,Livestock Truck,N2,4780
Cows,6666,livestock,Heavy Livestock Trailer,N3,16921
Cows,2270,livestock,Mini Livestock Truck,N1,3398
Goats,11489,livestock,Heavy Livestock Trailer,N3,12793
Rice,1647,crops,Multicab,N1,2375
Frozen Fish,4956,perishable crops,Refrigerated Truck,N2,5147
Rice,10220,crops,Elf Truck,N2,10258
Vegetables,1149,crops,Multicab,N1,1535
Eggs,780,perishable crops,Refrigerated Van,N1,1442
Meat,982,perishable crops,Refrigerated Van,N1,1187
Eggs,173,perishable crops,Refrigerated Van,N1,3184
Cows,5145,livestock,Livestock Truck,N2,5785
Chickens,1218,livestock,Mini Livestock Truck,N1,2670
Rice,10505,crops,Elf Truck,N2,10823
Meat,191,perishable crops,Refrigerated Van,N1,1483
Chickens,3042,livestock,Heavy Livestock Trailer,N3,15194
Meat,2018,perishable crops,Refrigerated Truck,N2,3524
Rice,3412,crops,Elf Truck,N2,5724
Fruits,138,crops,Tricycle,L1,158
Vegetables,403,crops,Tricycle,L1,415
Meat,5790,perishable crops,Refrigerated Truck,N2,5955
Frozen Fish,846,perishable crops,Refrigerated Van,N1,1335
Frozen Fish,1515,perishable crops,Refrigerated Truck,N2,8880
Goats,4443,livestock,Heavy Livestock Trailer,N3,15146
Fruits,1420,crops,Multicab,N1,2904
Pigs,992,livestock,Mini Livestock Truck,N1,1461
Cows,1758,livestock,Mini Livestock Truck,N1,2740
Rice,806,crops,Multicab,N1,1291
Meat,1510,perishable crops,Refrigerated Van,N1,2431
Corn,164,crops,Tricycle,L1,944
Eggs,5450,perishable crops,Refrigerated Truck,N2,5624
Frozen Fish,582,perishable crops,Refrigerated Van,N1,2593
Rice,1110,crops,Multicab,N1,1889
Goats,271,livestock,Mini Livestock Truck,N1,1247
Chickens,671,livestock,Mini Livestock Truck,N1,2194
Fruits,869,crops,Multicab,N1,1240
Goats,2433,livestock,Livestock Truck,N2,6174
Pigs,1004,livestock,Mini Livestock Truck,N1,1468
Chickens,530,livestock,Mini Livestock Truck,N1,1796
Eggs,3808,perishable crops,Refrigerated Truck,N2,6662
Cows,446,livestock,Mini Livestock Truck,N1,2708
Meat,603,perishable crops,Refrigerated Van,N1,1166
Rice,13292,crops,10-Wheeler Truck,N3,19795
Chickens,1326,livestock,Mini Livestock Truck,N1,2006
Cows,2865,livestock,Mini Livestock Truck,N1,2983
Goats,7717,livestock,Heavy Livestock Trailer,N3,18015
Goats,657,livestock,Mini Livestock Truck,N1,2798
Fruits,162,crops,Tricycle,L1,834
Frozen Fish,668,perishable crops,Refrigerated Truck,N2,4374
Chickens,2155,livestock,Heavy Livestock Trailer,N3,19301
Fruits,496,crops,Multicab,N1,1083
Meat,915,perishable crops,Refrigerated Van,N1,3452
Vegetables,2625,crops,Elf Truck,N2,3755
Pigs,1069,livestock,Heavy Livestock Trailer,N3,18333
Pigs,662,livestock,Mini Livestock Truck,N1,1884
